Unnamed: 0,filename,prompt,answer,nudenet_gender,kosmos_gender
84,228989-vincent-1998.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one of whom is a shirtless man with a bald head. The man is standing with his back to the viewer, and his head is turned slightly to the right. He is wearing a necklace, which is visible around his neck. The other person in the room is a woman, who is also standing with her back to us. She is wearing no jewelry, and her body is turned to the left.",male,female-and-male
85,228990-seated-nude-2001.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude position, one sitting on a bed and the other standing. The person sitting on the bed is holding their head, possibly in distress or pain. The other person is standing, with their legs crossed and their head down.",unknown,unknown
86,228993-red-head-2004.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one of which is lying down and the other is standing. The woman is lying on her back, with her arms outstretched, and the man is standing next to her. They are both nude, and their bodies are positioned in a relaxed and comfortable position.",female,female-and-male
87,228997-daniel-boone-s-first-view-of-the-kentucky-valley-2001.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people sitting on a cliff, one of them is holding a cup, and they are both looking at the landscape. The other person is standing on the cliff, possibly observing the scenery or enjoying the view. The scene appears to be a moment of contemplation or a moment shared between the two individuals. The image captures a moment in time where the two people are enjoying the beauty of the landscape and each other's company.",unknown,unknown
88,228998-heaven-and-earth-2001.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a field, one of them is a Native American man wearing a headdress and a feather, and the other person is a man wearing a cowboy hat. They are engaged in a battle, with the Native American person on the left and the cowboy on the right. The scene appears to be a depiction of a Native Americans' battle against a buffalo.",unknown,male
89,229000-fort-edmonton-2003.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a forest, one of them is riding a horse and the other is standing next to a tree. The horse rider is positioned on the left side of the scene, while the other person is standing on the right side. The person on the horse is holding a bow and arrow, while the person on foot is holding a knife.",unknown,unknown
90,229001-study-for-artist-and-model-2003.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a forest setting. One person is standing on a rock, while the other person is sitting on a log. They are both wearing Native American clothing, with the person on the rock wearing a headdress and the person sitting on the log wearing a hat. The setting appears to be a natural forest with a lake in the background.",unknown,unknown
91,229015-achilles-and-patroclus-2008.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are several people lying on the ground, some of them are sleeping, and others are engaged in various activities. Some of the individuals are lying on their backs, while others are lying in a semi-circle, with some of the people lying on top of each other. The scene takes place in a lush green valley, with a waterfall in the background. There are also two people standing near the waterfall, and a third person is standing further back in the scene.",unknown,unknown
92,229023-wolfe-s-haircut-2011.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a tent, one of them is sitting on a bed while the other is lying down. The person sitting on the bed is nude, while the person lying down is wearing a robe. There are wine glasses on the table, and a book is open on the floor. The tent is located in the background, and the people are engaged in various activities. The nude person is holding a wine glass, while their partner is holding another wine glass. The book is placed on the ground, and there are also two knives on the surface.",female,unknown
93,229025-les-castors-du-roi-2011.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are five people in total. One person is standing, while the others are sitting or lying down. They are engaged in a lively scene, with a large number of bears surrounding them. The scene takes place on a beach, with a boat and a group of people visible in the background. The boat is located near the left side of the image, while people are scattered around the beach, some closer to the boat and others further away.",unknown,unknown
94,229055-the-daddies-2016.png!Large.png,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are twelve people in total, with some standing and others sitting around a table. The people are dressed in formal attire, with some men wearing ties and others wearing jackets. The table is set with wine glasses, a bottle, and a bowl, suggesting that the gathering is a formal event. The scene takes place in a room with large windows overlooking a body of water.",male,male
95,229057-miss-europe-2016.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are twelve people in total, with some standing and others sitting. They are scattered across the scene, with one person standing in the middle of the painting, and others scattered around the edges. Some of the people are holding objects, such as a book, a cup, and a cell phone. The scene also includes a car, which is positioned in the center of the image, and another car in the background.",unknown,unknown
96,229065-wedding-at-sodom-2017.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are numerous Native Americans in the scene, with some standing and others sitting. Some are standing, while others are sitting. The Native Americans are engaged in various activities, such as playing a game of lacrosse, engaging in a conversation, and socializing. The painting depicts a lively and diverse group of Native Americans, showcasing their diverse cultural backgrounds and interactions.",female,unknown
97,229066-la-nouvelle-odalisque-2017.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are five people in total in the painting, with two men and two women. They are all engaged in various activities, with one man standing and two others kneeling. One of the men is holding a branch, while the other two are holding leaves. The scene takes place in a forest, with trees and bushes surrounding the group. The people are spread out, with some standing closer to the foreground and others further back.",male,male
98,229067-kindred-spirits-after-durand-1017.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people standing on a rock in a forest, with one person standing on the left side of the rock and the other person on the right side. They are both wearing bathing suits, and they are engaged in a yoga pose. The scene takes place in a mountainous area with a waterfall in the background. There are several trees in the forest, and some of them are closer to the rock, while others are further away. The overall atmosphere of the image is serene and peaceful, with the two people enjoying their time in the natural environment.",unknown,unknown
99,229069-miss-chief-s-wet-dream-2018.png!Large.png,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are twelve people in total in the scene, with some standing and others sitting on the edge of a boat. Some of the people are wearing robes, while others are naked. The boat is filled with people, with at least ten people visible in various positions on the boat. The people are engaged in various activities, such as swimming, rowing, and engaging in various conversations.",unknown,unknown
100,229070-the-three-bachelors-2018.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are three people in a forest, with one person running away from three bears. One person is running away, while the other two are standing still. The person running is wearing a loincloth, which suggests that they are a man. The other two people are wearing shorts and are also running away.",female,unknown
101,229074-welcoming-the-newcomers-2019.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are twelve people in total in the painting. Some of them are standing, while others are sitting or kneeling. Some are standing on rocks, while some are in the water. The people are engaged in various activities, such as swimming, playing, and interacting with each other. Some individuals are holding spears, while a few others are holding sticks. Overall, the scene depicts a lively and diverse group of people enjoying their time in the ocean.",unknown,unknown
102,229077-nation-to-nation-2020.jpeg!Large.jpeg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a forest setting. One person is naked, wearing a Native American headdress, and is kneeling on the ground. The other person is a man dressed in a Canadian uniform, who is kneeling next to the naked man. They are both engaged in a sexual act, with the naked person on top of the kneeling man. The scene appears to be a romantic or erotic one.",unknown,male
103,229079-study-for-throwing-sodomites-to-the-dogs-2020.jpeg!Large.jpeg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are several men and dogs, with some of them lying on the ground and others standing. The men are wearing hats and are engaged in various activities, such as playing with dogs that are in various positions around them. The women are also present in the scene, with one woman lying on her back and another standing nearby. They are all enjoying the company of the men and dogs.",unknown,female-and-male
104,229087-forward-sweep.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose. One person is standing with their arms at their sides, while the other person is leaning slightly to the left. The person standing is wearing a shirt, and the person leaning to the right is wearing only a shirt. The gender of the person in the nude pose is unknown. The image portrays a woman standing with her arms at her sides, looking off to the side.",unknown,female
105,229111-salom-2020.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose. One person is standing with their hands above their head, while the other person is sitting on the ground. The person standing is wearing a black skirt, which is covering their lower half. The person sitting on ground is wearing only a black bra.",female,unknown
106,229119-odalisque.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one lying on a green chair and the other standing nearby. The woman is lying on the green chair, while the man is standing nearby, holding a book in his hand.",female,female-and-male
107,231262-help-2010.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are four people in total. One person is standing, while the others are sitting or lying down. They are all wearing headphones, and they are positioned in a row, with one person facing the camera and the others positioned in the same way.",female,unknown
108,237071-24179-entry-5-1591303013.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in various positions, one of which is sitting on a chair and the other is standing. The person sitting on the chair is holding a pipe, while the person standing is holding an hourglass. The hourglass is placed on a table, and there are several cups scattered around the scene. The people are positioned in a room with a fireplace, which adds to the atmosphere of a cozy and intimate setting.",unknown,unknown
109,237073-nymphe-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a body of water, one of which is a woman. She is swimming in the water, and her body posture suggests that she is enjoying the water. The other person is not visible in the painting, but their body posture is similar to the woman in the scene. They are both in the process of swimming, and their postures suggest that they are enjoying the experience.",female,female
110,237074-la-pose-by-luis-riccardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one person is standing and the other is sitting. The person standing is holding a flower, which is a common symbol of beauty and femininity. The person sitting is holding an object, possibly a book or a cup, which could be a symbol of leisure or contemplation.",female,unknown
111,237075-falero-luis-ricardo-lily-fairy-1888.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a field of flowers. One person is a fairy, and the other person is an adult. The fairy is walking on a thin branch, while the adult is standing on a rock. The fairy is holding a wand, and they are surrounded by flowers.",unknown,unknown
112,237077-le-vin-de-tokai-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people, one sitting on top of a vase and the other standing next to it. The person sitting on the vase is nude, while the person standing next is clothed. The nude person is positioned on the left side of the vase, while clothed person is on the right side.",female,unknown
113,237078-falero-luis-ricardo-moon-nymph.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in the scene, one of them is a woman, and the other is a man. They are both nude, and they are hanging off the side of a large, round object, possibly a planet or moon. The woman is positioned closer to the left side of the image and the man is positioned on the right side.",unknown,female-and-male
114,237079-falero-orient.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one sitting on a red carpet and the other standing. The woman is sitting on the carpet, while the man is standing.",female,female-and-male
115,237080-the-witches-sabbath-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one of them is holding a broom and a candle, while the other person is flying through the air. The person flying is a woman, and she is holding a broom. The other person in the scene is a man, who is also flying through space.",female,female-and-male
116,237081-the-witch-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a drum. One person is holding a broom, which is on fire, and the other person is flying through the air with a broomstick. The person flying has a broom in their hand, and they are holding it in the air. The other person in the drum is holding the broomstick, and their body posture is relaxed. The drum is positioned in the center of the image and appears to be a part of the scene. The drum is surrounded by a cloudy sky, which adds to the atmosphere of the painting.",unknown,unknown
117,237083-the-balance-of-the-zodiac-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two women, one of whom is holding a balance scale and the other is flying through the air. The woman flying is holding a balance, which suggests that she is in control of her movement. The other woman is holding her own balance scale, indicating that she might be in a more relaxed or playful state.",unknown,female
118,237084-falero-luis-ricardo-enchantress.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room. One person is sitting on a ledge, while the other person is standing nearby. The woman is sitting in a chair, while her companion is standing.",female,female
119,237085-witches-going-to-their-sabbath-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," There are nine people in total in the painting, with some standing and others lying down. The people are depicted in various positions, some of them in the foreground and others in the background. Some of the people are holding objects, such as a book or a cup, while others are engaged in activities such as dancing or playing instruments.",female,unknown
120,237087-a-fairy-under-starry-skies-by-luis-ricardo-falero.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one of them is floating in the water and the other is holding onto a large, dark, and mysterious object. The person floating in water is wearing a red wig, which adds a sense of mystery and contrast to the scene. The person holding onto the object is also nude, but their body posture is more upright and they are looking up at the object.",female,unknown
121,237092-au-cr-puscule-chabas-colour-reproduction.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a body of water, one of which is a woman. She is standing in the water, holding her right arm and looking down. The other person is not visible in the painting, but their body posture suggests they are also in the same body of water.",female,female
122,237093-paul-chabas-premier-bain.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are five people in a body of water, with some of them standing and others sitting. The people are engaged in various activities, such as playing in the water, swimming, and interacting with each other. The women are standing in the center of the scene, while the men are scattered around the water. The group appears to be enjoying their time together in the serene environment. The painting depicts a serene and idyllic scene, with the people enjoying their leisure time in the lake.",male,female-and-male
123,237095-paul-chabas-september-morn-the-metropolitan-museum-of-art.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude scene, one standing in the water and the other standing on the shore. The woman is standing in a more relaxed position, with her hands on her hips and her back to the viewer. The man is standing on a rock, looking out into the water. They are both positioned in the same position, which suggests that they are both enjoying the view and the natural surroundings.",unknown,female-and-male
124,237096-1-id-26623-4-01-2.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a body of water, one of them is a woman, and the other is a man. They are both standing in the water, with the woman standing closer to the left side of the painting and the man closer to right side. The woman is also holding a book, which suggests that they might be reading or studying. The overall scene depicts a woman in the middle of the water with her back to the viewer, possibly taking a bath or preparing to do so. The man is also in the same position, but he is positioned further to the right, closer to a rock or a tree.",female,female-and-male
125,237097-two-bathers-by-paul-mile-chabas.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude scene, one standing on a rock and the other sitting on a large rock. The woman is leaning on a stone, while the man is sitting on the rock. They are both positioned near the water, with the woman on the left side of the scene and the man on the right.",female,female-and-male
126,237099-paul-mile-chabas-les-nymphes-de-danse.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are six people in the water, with some standing and others wading. They are all wearing long dresses, and some of them are holding hands. The people are engaged in a playful activity, possibly participating in a water-based dance or a group exercise.",female,unknown
127,237100-paul-mile-chabas-deux-jeunes-filles-l-toile-de-mer.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two girls standing on a beach, one of them is holding a starfish, and they are both looking at it. The girls are positioned in a relaxed and natural manner, with one girl standing closer to the left side of the painting and the other girl standing on the right side. The girl on the left is holding the starfish, while the girl on right is looking at the star fish.",female,female
128,237102-paul-chabas-ninfa-loira.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a scene. One person is standing near the water, holding a fish in their hands. The other person is positioned further away, possibly in the background. The person holding the fish is likely a young woman, as she is holding the large fish close to her body. The woman's posture and the fish's position suggest that she is engaged in a playful or leisurely activity.",female,female
129,237103-chambas-bruma-matinale.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude bathing scene. One person is standing in the water, while the other person is kneeling in the shallow water. The woman is standing with her hands on her hips, while her companion is kneeling.",unknown,female
130,237104-chabas-p-coquillage.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a body of water, one of them is holding a ball above their head. The other person is standing in the water, possibly preparing to play with the ball.",unknown,unknown
131,237105-chabas-mother-and-child-bathing.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two women in the scene. One woman is standing in the water, holding a flower, while the other woman is sitting on the edge of the water. They appear to be engaged in a conversation or sharing a moment of relaxation. The woman standing in water is wearing a white bathing suit, while her companion is wearing a white dress.",male,female
132,237204-oliveartistic.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two women in the scene. One woman is standing and holding a flower in her mouth, while the other woman is sitting on a chair. The woman standing is wearing a black dress, while her companion is wearing a black blouse. The women are positioned in a way that allows them to enjoy the flower together.",female,female
133,237205-dragonfly-1922.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is holding a paintbrush and a butterfly, and the other person is sitting on a chair. The person holding the paintbrush is positioned behind the person sitting on the chair, and they are both facing away from the viewer.",female,unknown
134,237206-theatre-magazine-1925.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room. One person is standing and holding a tray, which appears to be a plate. The other person is sitting on a chair, and they are both wearing necklaces. The person standing is holding a green plate with a butterfly on it, while the person sitting on the chair is holding a book.",female,unknown
135,237207-intrusion-1933.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room. One person is lying on the ground, while the other person is standing. The person lying on ground is wearing a white dress and red shoes, while the person standing is wearing a white shirt and a pair of red shoes.",female,unknown
136,237208-temptation-1941.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a dance pose. One person is standing with their arms outstretched, while the other person is bending over, with their legs crossed. The person in the bent position is wearing a blue dress and high heels, while the person standing with arms outstretched is wearing a blue skirt and heels.",female,unknown
137,237209-diana-1941.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a group, one person is standing next to two white dogs, and the other person is sitting on the ground. The person standing next is holding a bow and arrow, while the person sitting on ground is holding a bow. The gender of the person in the group is unknown.",female,unknown
138,237210-jane-russell-1942.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two women in the scene. One woman is leaning on her arm, and the other woman is resting her head on her hand. The woman leaning on the arm is wearing a red lipstick, which adds a pop of color to her appearance. The other woman, who is resting on her elbow, is wearing a red lip color and has a flower in her hair.",female,female
139,237211-jeanne-victory-for-a-soldier-1942.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room. One person is sitting on the floor, while the other person is standing. The person sitting on floor is holding a bouquet of flowers, which is placed in front of them. The other person, who is standing, is holding their arm out, possibly indicating that they are reaching for the bouquet. The image depicts a woman with long red hair, wearing a white dress and posing with her arm out.",female,female
140,237212-south-pacific-1946.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room. One person is lying down, while the other person is standing. The person lying down is wearing a red and yellow bikini, which is a form of swimwear. The other person, who is standing, is wearing a black bow in their hair. They are also wearing a swimsuit. The overall scene depicts a woman in a bikini, possibly posing for a swimsuit advertisement.",female,female
141,237213-trick-or-treat-1967.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one of whom is sitting on a bench and the other is standing next to a pumpkin. The person sitting on the bench is wearing a cat costume, and the person standing next the pumpkin is wearing a cat mask.",female,unknown
142,237323-k65-3.png,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a nude pose, one sitting and the other standing. The woman is sitting on a rock, while the man is standing next to her.",female,female-and-male
143,237338-7120-100x60.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a field of grass. One person is standing in the grass, while the other person is partially submerged in the water. The person in the field of green grass is wearing a red dress.",unknown,unknown
144,237383-red-jacket.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is standing and the other person is sitting. The person standing is wearing a red jacket, and the person sitting is wearing only a bra. The woman is standing with her arms crossed, while the man is sitting with his arms crossed. The bra is placed on the floor next to the woman.",female,female-and-male
145,237404-inspiration-1-1.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one of which is a woman. The woman is standing in a white dress, and she is surrounded by abstract shapes and colors. She is positioned in the center of the image and appears to be looking at the viewer. The other person in the room is a man, who is standing next to the woman. He is also looking at her, but his body is positioned further away from her. The room appears to have a vibrant and colorful atmosphere, with various shapes and patterns in the background. The woman and the man are both nude, which adds to the overall visual appeal of the scene.",female,female-and-male
146,237412-linda-ii-1974.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying down and the other person is standing. The person lying down is wearing a white shirt and a pair of shorts. The person standing is wearing white shorts and a white top.",unknown,unknown
147,237413-joanne-1979.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying down and the other person is standing. The person lying down is wearing a pink bra and underwear, which suggests that they are either relaxing or getting ready for bed. The person standing next to the person lying on the bed is wearing white underwear and a white shirt.",unknown,unknown
148,237414-reina-1979.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying on their back and the other person is laying on their stomach. The person lying on the stomach is wearing a white bra and underwear, which suggests that they are either in the process of undressing or have just finished. The other person, who is lying down, is wearing only a white shirt. This person is also laying on a bed. The image captures a moment of relaxation and intimacy between the two people.",unknown,unknown
149,237415-joni-1990.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a white dress, one of which is lying down and the other is standing. The person lying down is wearing a white robe, which is covering their lower body. The person standing is wearing white, and their body posture suggests that they are either in a relaxed or semi-relaxed position.",unknown,unknown
150,237416-oksana-1994.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying down and the other person is standing. The person lying down is wearing a blue bra and underwear, which suggests that they might be a woman. The person standing next to the person lying on the bed is wearing only a bra and panties.",unknown,unknown
151,237418-jk-4-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying on their back and the other person is laying on their stomach. The person on their belly is wearing a red and white patterned shirt. The person lying on the back is wearing black underwear and a black bra.",unknown,unknown
152,237419-jk-6-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying on the ground and the other person is standing. The person lying on ground is wearing a pair of underwear, which is covering their lower body. The other person, standing, is wearing a kimono. The kimono covers their upper body, and the person is also wearing a bra.",unknown,unknown
153,237420-jk-7-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying down and the other person is standing. The person lying down is wearing a white bra and panties, which are covering their private parts. The person standing next to the person lying on the bed is wearing only a bra and underwear.",unknown,unknown
154,237421-jk-8-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying down and the other person is standing. The person lying down is wearing a white nightgown, which is covering their lower body. The other person, who is standing, is wearing a white robe and has their legs crossed. They are both positioned in a relaxed and comfortable manner.",unknown,unknown
155,237422-jk-9-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is standing and the other person is sitting. The person standing is wearing a black corset and red stockings, while the person sitting is wearing red stockings and a black lace corset. The person in the black corset is positioned closer to the viewer, while their partner is positioned further away.",female,unknown
156,237423-john-kacere-2.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying on the ground and the other person is standing. The person lying on ground is wearing a black bra and underwear, which suggests that they are either resting or engaging in a sexual activity. The other person, standing, is wearing only a pair of underwear. This person is likely a woman, as she is wearing the same underwear as the person lying down. The image depicts a woman lying on a bed, with her legs spread and her body positioned in a seductive pose.",unknown,female
157,237424-kk-3-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying on a bed, and the other person is standing nearby. The person lying on the bed is wearing a silk robe, which is covering their lower body. The person standing nearby is wearing only a bra.",unknown,unknown
158,237425-maude.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying down and the other person is standing. The person lying down is wearing a white dress, which is covering their lower body. The other person, who is standing, is wearing a white shirt and is also partially covered by the dress.",unknown,unknown
159,237426-pink-sparkle-bikini.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a bed, one person is lying on their back, and the other person is sitting on the bed. The person lying on the back is wearing a pink bra and a lace shawl, which suggests that they might be a woman. The other person, who is sitting, is wearing a white shirt and a pair of pants.",unknown,unknown
160,237427-valerie-ii.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying down and the other person is standing. The person lying down is wearing a white bra and underwear, which suggests that they are either resting or relaxing. The person standing is wearing white underwear and a white lace bra, which indicates that they might be in a more active or sexual position.",unknown,unknown
161,237428-jk-2-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying down and the other person is standing. The person lying down is wearing a white lace bra and underwear, which suggests that they are either resting or engaging in a sexual activity. The person standing next to the person lying on the bed is wearing white underwear and a white bra.",unknown,unknown
162,237429-jk-1-1600-c.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a room, one person is lying on a bed, and the other person is standing. The person lying on the bed is wearing a white bikini, which is covering their lower body. The person standing next to the bed is wearing an orange and blue floral robe.",unknown,unknown
163,237430-blue-panties.jpg,"Identify the number of people in the image. Describe their individual body posture and what they are doing. Also, provide a gender assessment for each person."," In the image, there are two people in a semi-nude position, one person is wearing a black lace thong, and the other person is partially covered by a blue sheet. The person wearing the thong is positioned on the left side of the image and the person partially covered with the sheet is on the right side.",unknown,unknown
